Date,nPeople
2020-10-06 10:38:07,1
2020-10-06 10:38:25,2
2020-10-06 10:38:38,2
2020-10-06 10:48:09,3
2020-10-06 10:48:29,2
2020-10-06 10:50:57,3
2020-10-06 10:51:04,3
2020-10-06 10:52:13,4
2020-10-06 10:52:20,3
2020-10-06 10:52:21,4
2020-10-06 10:56:02,5
2020-10-06 10:56:07,4
2020-10-06 10:56:15,5
2020-10-06 10:56:44,6
2020-10-06 10:59:23,7
2020-10-06 10:59:31,8
2020-10-06 11:00:28,9
2020-10-06 11:00:35,8
2020-10-06 11:01:00,9
2020-10-06 11:01:32,10
2020-10-06 11:01:37,11
2020-10-06 11:02:19,12
2020-10-06 11:03:06,13
2020-10-06 11:03:22,14
2020-10-06 11:04:11,15
2020-10-06 11:04:32,14
2020-10-06 11:08:36,15
2020-10-06 11:08:52,14
2020-10-06 11:12:55,15
2020-10-06 11:15:14,16
2020-10-06 11:21:32,17
2020-10-06 11:23:01,16
2020-10-06 11:27:02,17
2020-10-06 11:27:26,18
2020-10-06 11:28:25,17
2020-10-06 11:28:30,16
2020-10-06 11:28:31,15
2020-10-06 11:28:33,13
2020-10-06 11:28:34,12
2020-10-06 11:28:36,11
2020-10-06 11:28:37,8
2020-10-06 11:28:39,7
2020-10-06 11:28:41,5
2020-10-06 11:28:42,4
2020-10-06 11:28:52,3
2020-10-06 11:29:17,0
2020-10-06 12:41:53,1
2020-10-06 12:45:12,2
2020-10-06 12:45:26,1
2020-10-06 12:45:27,2
2020-10-06 12:47:07,3
2020-10-06 12:47:12,2
2020-10-06 12:47:18,3
2020-10-06 12:51:35,4
2020-10-06 12:52:25,5
2020-10-06 12:52:53,4
2020-10-06 12:52:54,5
2020-10-06 12:52:56,5
2020-10-06 12:55:25,6
2020-10-06 12:55:58,5
2020-10-06 12:56:07,6
2020-10-06 12:56:45,5
2020-10-06 12:56:46,6
2020-10-06 12:57:37,7
2020-10-06 12:58:05,8
2020-10-06 12:58:08,9
2020-10-06 12:58:16,10
2020-10-06 12:58:30,9
2020-10-06 12:58:31,9
2020-10-06 12:58:32,10
2020-10-06 12:58:48,11
2020-10-06 12:59:18,12
2020-10-06 12:59:27,13
2020-10-06 12:59:49,14
2020-10-06 13:00:06,15
2020-10-06 13:00:09,16
2020-10-06 13:00:21,17
2020-10-06 13:01:10,16
2020-10-06 13:01:27,17
2020-10-06 13:02:35,16
2020-10-06 13:02:51,17
2020-10-06 13:03:41,19
2020-10-06 13:03:48,20
2020-10-06 13:04:53,19
2020-10-06 13:06:04,20
2020-10-06 13:07:21,21
2020-10-06 13:09:00,20
2020-10-06 13:09:28,21
2020-10-06 13:10:52,22
2020-10-06 13:11:10,23
2020-10-06 13:11:11,22
2020-10-06 13:12:09,23
2020-10-06 13:12:14,24
2020-10-06 13:15:59,23
2020-10-06 13:16:58,24
2020-10-06 13:19:17,25
2020-10-06 13:19:33,26
2020-10-06 13:20:23,27
2020-10-06 13:20:37,26
2020-10-06 13:22:08,25
2020-10-06 13:22:44,26
2020-10-06 13:25:13,25
2020-10-06 13:25:27,26
2020-10-06 13:25:37,25
2020-10-06 13:27:07,26
